"X7_CAMPO","X7_SEQUENC","X7_REGRA","X7_CDOMIN","X7_TIPO","X7_SEEK","X7_ALIAS","X7_ORDEM","X7_CHAVE","X7_CONDIC","X7_PROPRI"
"REL_PARAD2","001","RD0->RD0_NOME","REL_PARNO2","P","S","RD0","1","xFilial(""RD0"")+M->REL_PARAD2","","S"
"REL_PARAD3","001","RD0->RD0_NOME","REL_PARNO3","P","S","RD0","1","xFilial(""RD0"")+M->REL_PARAD3","","S"
"REL_PERINI","001","REL->REL_PERFIM := CtoD(""  /  /  "")","REL_PERFIM","P","S","REL","1","xFilial(""RE0"")+M->RE0_NUM+GdFieldGet(""REL_CODPLT"")","EMPTY(GdFieldGet(""REL_PERINI""))","S"
"REL_PROGN","001","M->REL_PRDESC := RE5->RE5_DESCR","REL_PRDESC","P","S","RE5","1","xFilial(""RE5"")+""RE0""+M->REL_PROGN","","S"
"REL_RECLAM","001","RD0->RD0_NOME","REL_RECNOM","P","S","RD0","1","xFilial(""RD0"")+GdFieldGet(""REL_RECLAM"")","","S"
"REL_RECLAM","002","EntGetInfo(""SRA"",""RA_MAT"",M->REL_RECLAM)","REL_FUNASS","P","S","SRA","1","xFilial(""RE0"")+M->REL_RECLAM","","S"
"REL_RECLAM","003","EntGetInfo(""SRA"",""RA_DEMISSA"",M->REL_RECLAM)","REL_DESLIG","P","S","SRA","1","xFilial(""SRA"")+M->REL_RECLAM","","S"
"REL_RECLAM","004","RelLimiteX7Regra()","REL_LIMITE","P","S","SRA","1","xFilial(""SRA"")+M->REL_RECLAM","","S"
"REL_RECLAM","005","M->RE0_RECLAM := GdFieldGet(""REL_RECLAM"")","RE0_RECLAM","P","N","","0","","M->RE0_TPACAO==""1""","S"
"REL_RECLAM","006","M->RE0_RECNOM := RD0->RD0_NOME","RE0_RECNOM","P","S","RD0","1","xFilial(""RD0"")+M->REL_RECLAM","M->RE0_TPACAO==""1""","S"
"REL_RESULT","001","RE5->RE5_DESCR","REL_RESDES","P","S","RE5","1","xFilial(""RE5"")+""RSP""+M->REL_RESULT","","S"
"REL_TPPLT","001","RE5->RE5_DESCR","REL_TPDESC","P","S","RE5","1","xFilial(""RE5"")+""REL""+M->REL_TPPLT","","S"
"REL_VERBA","001","SRV->RV_DESC","REL_VDESCR","P","S","SRV","1","xFilial(""SRV"")+M->REL_VERBA","","S"
"REL_VERPGT","001","SRV->RV_DESC","REL_VPGDES","P","S","SRV","1","xFilial(""SRV"")+M->REL_VERPGT","","S"
"REM_FASECD","001","RE5->RE5_DESCR","REM_FASEDS","P","S","RE5","1","xFilial(""RE5"")+""REF""+M->REM_FASECD","","S"
"REM_TIPO","001","RE5->RE5_DESCR","REM_TPDESC","P","S","RE5","1","xFilial(""RE5"")+""REM""+M->REM_TIPO","","S"
"REO_CODADV","001","RD0->RD0_NOME","REO_ADVNOM","P","S","RD0","1","xFilial(""RD0"")+M->REO_CODADV","","S"
"REO_FASECD","001","RE5->RE5_DESCR","REO_FASEDS","P","S","RE5","1","xFilial(""RE5"")+""REF""+M->REO_FASECD","","S"
"REO_JUIZ_C","001","REJ->REJ_NOME","REO_J_NOME","P","S","REJ","1","xFilial(""REJ"")+M->REO_JUIZ_C","","S"
"REO_TIPO","001","RE5->RE5_DESCR","REO_TPDESC","P","S","RE5","1","xFilial(""RE5"")+""REO""+M->REO_TIPO","","S"
"RER_JUIZ_C","001","M->RER_J_NOME := REJ->REJ_NOME","RER_J_NOME","P","S","REJ","1","xFilial(""REJ"")+M->RER_JUIZ_C","","S"
"RES_FASECD","001","RE5->RE5_DESCR","RES_FASEDS","P","S","RE5","1","xFilial(""RE5"")+""REF""+M->RES_FASECD","","S"
"RES_JAUX1","001","M->RES_JAX1NO := REJ->REJ_NOME","RES_JAX1NO","P","S","REJ","1","xFilial(""REJ"")+M->RES_JAUX1","","S"
"RES_JAUX2","001","M->RES_JAX2NO := REJ->REJ_NOME","RES_JAX2NO","P","S","REJ","1","xFilial(""REJ"")+M->RES_JAUX2","","S"
"RES_JUIZ_C","001","M->RES_J_NOME := REJ->REJ_NOME","RES_J_NOME","P","S","REJ","1","xFilial(""REJ"")+M->RES_JUIZ_C","","S"
"RES_PERITO","001","RD0->RD0_NOME","RES_PERINO","P","S","RD0","1","xFilial(""RD0"")+M->RES_PERITO","","S"
"RES_PERSGL","001","REU->REU_NUMREG","RES_NRECON","P","S","REU","1","xFilial(""REU"")+M->RES_PERITO+M->RES_PERSGL","","S"
"RES_TIPO","001","RE5->RE5_DESCR","RES_TPDESC","P","S","RE5","1","xFilial(""RE5"")+""RES""+M->RES_TIPO","","S"
"REU_SIGLA","001","ReuSiglaX7Regra()","REU_DS_REG","P","S","RE8","2","xFilial(""RE8"")+M->REU_SIGLA","","S"
"RK_JUROANO","001","fJrAnotoMes(M->RK_JUROANO)","RK_JUROMES","P","N","","0","","","S"
"RK_JUROMES","001","0","RK_JUROANO","P","N","","0","","","S"
"RO_QTDSEM","001","MIN(ROUND(M->RO_QTDSEM * fParProf(""RCE_NROSEM""), 2), 9999999.99)","RO_QUANT","P","N","","0","","","S"
"RO_QTDSEM","002","MIN(ROUND(M->RO_QTDSEM * fParProf(""RCE_NROSEM"") * M->RO_VALOR, 2), 9999999.9999)","RO_VALTOT","P","N","","0","","","S"
"RO_QUANT","001","MIN(Round( M->RO_QUANT * M->RO_VALOR , 2 ), 9999999.9999)","RO_VALTOT","P","N","","0","","","S"
"T1_CCUSTO","001","SUBSTR(SI3->I3_DESC,1,20)","T1_NOMCUST","P","S","SI3","1","xFILIAL(""SI3"")+M->T1_CCUSTO","","S"
"T1_TURNO","001","SUBSTR(SH7->H7_DESCRI,1,20)","T1_NOMTURN","P","S","SH7","1","xFILIAL(""SH7"")+M->T1_TURNO","","S"
"T4_CODAREA","001","SUBSTR(STD->TD_NOME,1,20)","T4_NOMAREA","P","S","STD","1","xFILIAL(""STD"")+M->T4_CODAREA","","S"
"T4_TIPOMAN","001","SUBSTR(STE->TE_NOME,1,20)","T4_NOMTIPO","P","S","STE","1","xFILIAL(""STE"")+M->T4_TIPOMAN","","S"
"T9_CALENDA","001","SUBSTR(SH7->H7_DESCRI,1,20)","T9_NOMCALE","P","S","SH7","1","xFILIAL(""SH7"")+M->T9_CALENDA","","S"
"T9_CCUSTO","001","SUBSTR(SI3->I3_DESC,1,20)","T9_NOMCUST","P","S","SI3","1","xFILIAL(""SI3"")+M->T9_CCUSTO","","S"
"T9_CENTRAB","001","SUBSTR(SHB->HB_NOME,1,20)","T9_NOMTRAB","P","S","SHB","1","xFILIAL(""SHB"")+M->T9_CENTRAB","","S"
"T9_CLIENTE","001","SUBSTR(SA1->A1_NOME,1,20)","T9_NOMCLIE","P","S","SA1","1","xFILIAL(""SA1"")+M->T9_CLIENTE","","S"
"T9_CODESTO","001","SUBSTR(SB1->B1_DESC,1,20)","T9_NOMESTQ","P","S","SB1","1","xFILIAL(""SB1"")+M->T9_CODESTO","","S"
"T9_CODFAMI","001","SUBSTR(ST6->T6_NOME,1,20)","T9_NOMFAMI","P","S","ST6","1","xFILIAL(""ST6"")+M->T9_CODFAMI","","S"
"T9_CODFAMI","002","ST6->T6_MOVIBEM","T9_MOVIBEM","P","N","","0","","","S"
"T9_CODIMOB","001","SN1->N1_DESCRIC","T9_NOME","P","S","SN1","1","xFILIAL(""SN1"")+M->T9_CODIMOB","","S"
"T9_FABRICA","001","SUBSTR(ST7->T7_NOME,1,20)","T9_NOMFABR","P","S","ST7","1","xFILIAL(""ST7"")+M->T9_FABRICA","","S"
"T9_FORNECE","001","SUBSTR(SA2->A2_NOME,1,20)","T9_NOMFORN","P","S","SA2","1","xFILIAL(""SA2"")+M->T9_FORNECE","","S"
"T9_MTBAIXA","001","SUBSTR(TPJ->TPJ_DESMOT,1,20)","T9_DESMOT","P","S","TPJ","1","xFILIAL(""TPJ"")+M->T9_MTBAIXA","","S"
"T9_PADRAO","001","SUBSTR(SI3->I3_DESC,1,20)","T9_NOMCUST","P","S","SI3","1","xFILIAL(""SI3"")+M->T9_CCUSTO","","S"
"T9_PADRAO","002","SUBSTR(SH7->H7_DESCRI,1,20)","T9_NOMCALE","P","S","SH7","1","xFILIAL(""SH7"")+M->T9_CALENDA","","S"
"T9_PADRAO","003","SUBSTR(SHB->HB_NOME,1,20)","T9_NOMTRAB","P","S","SHB","1","xFILIAL(""SHB"")+M->T9_CENTRAB","","S"
"T9_PADRAO","004","SUBSTR(SA2->A2_NOME,1,20)","T9_NOMFORN","P","S","SA2","1","xFILIAL(""SA2"")+M->T9_FORNECE","","S"
"T9_PADRAO","005","SUBSTR(ST7->T7_NOME,1,20)","T9_NOMFABR","P","S","ST7","1","xFILIAL(""ST7"")+M->T9_FABRICA","","S"
"T9_PADRAO","006","SUBSTR(SB1->B1_DESC,1,20)","T9_NOMESTQ","P","S","SB1","1","xFILIAL(""SB1"")+M->T9_CODESTO","","S"
"T9_PADRAO","007","TP9->TP9_MOVBEM","T9_MOVIBEM","P","S","TP9","1","xFILIAL(""TP9"")+M->T9_CODFAMI","INCLUI","S"
"T9_POSCONT","001","M->T9_POSCONT","T9_CONTACU","P","N","","0","","NG080ACUM()","S"
"TA5_CODCLA","001","SUBSTR(TA8->TA8_DESCRI,1,20)","TAB_NOMCLA","P","S","TA8","1","xFILIAL(""TA8"")+M->TAB_CODCLA","","S"
"TA5_CODFOR","001","SUBSTR(TA3->TA3_DESCRI,1,20)","TAB_DESFOR","P","S","TA3","1","xFILIAL(""TA3"")+M->TAB_CODFOR","","S"
"TA5_CODLEG","001","SubStr(TA0->TA0_EMENTA,1,20)","TA0_CODLEG","P","S","TA0","1","xFilial(""TA0""+M->TA5_CODLEG)","","S"
"TAA_CCUSTO","001","SubStr(SI3->I3_DESC,1,20)","TAA_NOMCC","P","S","SI3","1","xFilial(""SI3"")+M->TAA_CCUSTO","","S"
"TAA_MAT","001","SubStr(SRA->RA_NOME,1,20)","TAA_NOMRES","P","S","SRA","1","xFilial(""SRA"")+M->TAA_MAT","","S"
"TAB_CODASP","001","SUBSTR(TA4->TA4_DESCRI,1,20)","TAB_NOMASP","P","S","TA4","1","XFILIAL(""TA4"")+M->TAB_CODASP","","S"
"TAB_CODCLA","001","SUBSTR(TA8->TA8_DESCRI,1,20)","TAB_NOMCLA","P","S","TA8","1","xFILIAL(""TA8"")+M->TAB_CODCLA","","S"
"TAB_CODFOR","001","SUBSTR(TA3->TA3_DESCRI,1,20)","TAB_DESFOR","P","S","TA3","1","xFILIAL(""TA3"")+M->TAB_CODFOR","","S"
"TAB_CODIMP","001","SUBSTR(TAE->TAE_DESCRI,1,20)","TAB_NOMIMP","P","S","TAE","1","xFILIAL(""TAE"")+M->TAB_CODIMP","","S"
"TAB_CODPLA","001","SUBSTR(TAA->TAA_NOME,1,20)","TAB_NOMPLA","P","S","TAA","1","xFILIAL(""TAA"")+M->TAB_CODPLA","","S"
"TAC_CODAVA","001","SubStr(TA1->TA1_DESCRI,1,20)","TAC_NOMAVA","P","S","TA1","1","xFILIAL(""TA1"")+M->TAC_CODAVA","","S"
"TAD_CODAVA","001","SubStr(TA6->TA6_DESCRI,1,20)","TAD_NOMAVA","P","S","TA6","1","XFILIAL(""TA6"")+M->TAD_CODAVA","","S"
"TAF_CCUSTO","001","SI3->I3_DESC","TAF_NOMCC","P","S","SI3","1","xFilial(""SI3"")+M->TAF_CCUSTO","","S"
"TAF_CENTRA","001","SHB->HB_NOME","TAF_NOMTRA","P","S","SHB","1","xFilial(""SHB"")+M->TAF_CENTRA","","S"
"TAF_MAT","001","SubStr(QAA->QAA_NOME,1,20)","TAF_NOMRES","P","S","QAA","1","XFILIAL(""QAA"")+M->TAF_MAT","","S"
"TAI_CODLEG","001","SubStr(TA0->TA0_EMENTA,1,20)","TA0_EMENTA","P","S","TA0","1","xFilial(""TA0"")+M->TAI_CODLEG","","S"
"TAJ_CODLEG","001","SubStr(TA0->TA0_EMENTA,1,20)","TA0_EMENTA","P","S","TA0","1","xFilial(""TA0"")+M->TAJ_CODLEG","","S"
"TAJ_FILIAL","001","SubStr(TA0->TA0_EMENTA,1,20)","TAJ_EMENTA","P","S","TA0","1","xFilial(""TA0"")+M->TAJ_CODLEG","","S"
"TB2_DESFOR","001","","TB2_FORNEC","P","P","SA2","1","","","S"
"TB5_CODPRO","001","SB1->B1_DESC","TB5_DESPRO","P","S","SB1","1","xFilial(""SB1"")+M->TB5_CODPRO","","S"
"TB7_CODTIP","001","TB6->TB6_DESCRI","TB7_DESC","P","S","TB6","1","xFilial(""TB6"")+M->TB7_CODTIP","","S"
"TB9_TIPTRA","001","TB8->TB8_DESCRI","TB9_DESCRI","P","S","TB8","1","xFilial(""TB8"")+M->TB9_TIPTRA","","S"
"TBA_CODPRO","001","SB1->B1_DESC","TBA_DESPRO","P","S","SB1","1","xFilial(""SB1"")+M->TBA_CODPRO","","S"
"TBA_CODRES","001","SB1->B1_DESC","TBA_DESRES","P","S","SB1","1","xFilial(""SB1"")+M->TBA_CODRES","","S"
"TBA_CODRES","002","SB1->B1_UM","TBA_UM","P","S","SB1","1","xFilial(""SB1"")+M->TBA_CODRES","","S"
"TBA_FORNEC","001","SA2->A2_NOME","TBA_DESFOR","P","S","SA2","1","xFilial(""SA2"")+M->TBA_FORNEC","","S"
"TB_CARACTE","001","SUBSTR(TPR->TPR_NOME,1,20)","TB_NOME","P","S","TPR","1","xFILIAL(""TPR"")+M->TB_CARACTE","","S"
"TC_CALENDA","001","SUBSTR(SH7->H7_DESCRI,1,20)","TC_NOMCALE","P","S","SH7","1","xFILIAL(""SH7"")+M->TC_CALENDA","","S"
"TC_CCUSTO","001","SUBSTR(SI3->I3_DESC,1,20)","TC_DCUSTO","P","S","SI3","1","xFILIAL(""SI3"")+M->TC_CCUSTO","","S"
"TC_CENTRAB","001","SUBSTR(SHB->HB_NOME,1,20)","TC_DTRAB","P","S","SHB","1","xFILIAL(""SHB"")+M->TC_CENTRAB","","S"
"TC_COMPONE","001","SUBSTR(ST9->T9_NOME,1,20)","TC_NOMCOMP","P","S","ST9","1","xFILIAL(""ST9"")+M->TC_COMPONE","","S"
"TC_COMPONE","002","ST9->T9_CCUSTO","TC_CCUSTO","P","S","ST9","1","xFILIAL(""ST9"")+M->TC_COMPONE","","S"
"TC_COMPONE","003","ST9->T9_CENTRAB","TC_CENTRAB","P","S","ST9","1","xFILIAL(""ST9"")+M->TC_COMPONE","","S"
"TC_COMPONE","004","ST9->T9_CALENDA","TC_CALENDA","P","S","ST9","1","xFILIAL(""ST9"")+M->TC_COMPONE","","S"
"TC_COMPONE","005","ST9->T9_DTCOMPR","TC_DATAINI","P","S","ST9","1","xFILIAL(""ST9"")+M->TC_COMPONE","","S"
"TC_LOCALIZ","001","SUBSTR(TPS->TPS_NOME,1,20)","TC_NOMLOCA","P","S","TPS","1","xFILIAL(""TPS"")+M->TC_LOCALIZ","","S"
"TF_CALENDA","001","SUBSTR(SH7->H7_DESCRI,1,20)","TF_NOMCALE","P","S","SH7","1","xFILIAL(""SH7"")+M->TF_CALENDA","","S"
"TF_CODBEM","001","SUBSTR(ST9->T9_NOME,1,20)","TF_NOMBEM","P","S","ST9","1","xFILIAL(""ST9"")+M->TF_CODBEM","","S"
"TF_SERVICO","001","SUBSTR(ST4->T4_NOME,1,20)","TF_NOMSERV","P","S","ST4","1","xFILIAL(""ST4"")+M->TF_SERVICO","","S"
"TF_SERVICO","002","SUBSTR(STD->TD_NOME,1,20)","TF_NOMAREA","P","S","STD","1","xFILIAL(""STD"")+M->TF_CODAREA","","S"
"TF_SERVICO","003","SUBSTR(STE->TE_NOME,1,20)","TF_NOMTIPO","P","S","STE","1","xFILIAL(""STE"")+M->TF_TIPO","","S"
"TG_CODIGO","001","SB1->B1_UM","TG_UNIDADE","P","N","","0","","M->TG_TIPOREG='P'","S"
"TI_AREAFIM","001","SUBSTR(STD->TD_NOME,1,20)","TI_NOMAFIM","P","S","STD","1","xFILIAL(""STD"")+M->TI_AREAFIM","","S"
"TI_AREAINI","001","SUBSTR(STD->TD_NOME,1,20)","TI_NOMAINI","P","S","STD","1","xFILIAL(""STD"")+M->TI_AREAINI","","S"
"TI_BEMFIM","001","SUBSTR(ST9->T9_NOME,1,20)","TI_NOMBFIM","P","S","ST9","1","xFILIAL(""ST9"")+M->TI_BEMFIM","","S"
"TI_BEMINI","001","SUBSTR(ST9->T9_NOME,1,20)","TI_NOMBINI","P","S","ST9","1","xFILIAL(""ST9"")+M->TI_BEMINI","","S"
"TI_CCUSFIM","001","SUBSTR(SI3->I3_DESC,1,20)","TI_NOMCFIM","P","S","SI3","1","xFILIAL(""SI3"")+M->TI_CCUSFIM","","S"
"TI_CCUSINI","001","SUBSTR(SI3->I3_DESC,1,20)","TI_NOMCINI","P","S","SI3","1","xFILIAL(""SI3"")+M->TI_CCUSINI","","S"
"TI_CTRAFIM","001","SUBSTR(SHB->HB_NOME,1,20)","TI_NOMRFIM","P","S","SHB","1","xFILIAL(""SHB"")+M->TI_CTRAFIM","","S"
"TI_CTRAINI","001","SUBSTR(SHB->HB_NOME,1,20)","TI_NOMRINI","P","S","SHB","1","xFILIAL(""SHB"")+M->TI_CTRAINI","","S"
"TI_FAMIFIM","001","SUBSTR(ST6->T6_NOME,1,20)","TI_NOMFFIM","P","S","ST6","1","xFILIAL(""ST6"")+M->TI_FAMIFIM","","S"
"TI_FAMIINI","001","SUBSTR(ST6->T6_NOME,1,20)","TI_NOMFINI","P","S","ST6","1","xFILIAL(""ST6"")+M->TI_FAMIINI","","S"
"TI_SERVFIM","001","SUBSTR(ST4->T4_NOME,1,20)","TI_NOMSFIM","P","S","ST4","1","xFILIAL(""ST4"")+M->TI_SERVFIM","","S"
"TI_SERVINI","001","SUBSTR(ST4->T4_NOME,1,20)","TI_NOMSINI","P","S","ST4","1","xFILIAL(""ST4"")+M->TI_SERVINI","","S"
"TI_TIPOFIM","001","SUBSTR(STE->TE_NOME,1,20)","TI_NOMTFIM","P","S","STE","1","xFILIAL(""STE"")+M->TI_TIPOFIM","","S"
"TI_TIPOINI","001","SUBSTR(STE->TE_NOME,1,20)","TI_NOMTINI","P","S","STE","1","xFILIAL(""STE"")+M->TI_TIPOINI","","S"
"TJ_CCUSTO","001","SUBSTR(SI3->I3_DESC,1,20)","TJ_NOMCUST","P","S","SI3","1","xFILIAL(""SI3"")+M->TJ_CCUSTO","","S"
"TJ_CENTRAB","001","SUBSTR(SHB->HB_NOME,1,20)","TJ_NOMTRAB","P","S","SHB","1","xFILIAL(""SHB"")+M->TJ_CENTRAB","","S"
"TJ_CODAREA","001","SUBSTR(STD->TD_NOME,1,20)","TJ_NOMAREA","P","S","STD","1","xFILIAL(""STD"")+M->TJ_CODAREA","","S"
"TJ_SERVICO","001","SUBSTR(ST4->T4_NOME,1,20)","TJ_NOMSERV","P","S","ST4","1","xFILIAL(""ST4"")+M->TJ_SERVICO","","S"
"TJ_TIPO","001","SUBSTR(STE->TE_NOME,1,20)","TJ_NOMTIPO","P","S","STE","1","xFILIAL(""STE"")+M->TJ_TIPO","","S"
"TL_ETAPA","001","SUBSTR(TPA->TPA_DESCRI,1,20)","TL_NOMETAP","P","S","TPA","1","xFILIAL(""TPA"")+M->TL_ETAPA","","S"
"TL_TAREFA","001","IF(TRIM(M->TL_TAREFA)==""0"",""SEM ESPECIFICACAO"",ST5->T5_DESCRIC)","TL_NOMTAR","P","N","ST5","1","xFILIAL(""ST5"")+STJ->TJ_CODBEM+STJ->TJ_SERVICO+STR(STJ->TJ_SEQUENC,3)+M->TL_TAREFA","","S"
"TM0_CLIENT","001","SA1->A1_NOME","TM0_NOMCLI","P","S","SA1","1","xFILIAL(""SA1"")+M->TM0_CLIENT+M->TM0_LOJA","","S"
"TM1_UNIDAD","001","SX5->X5_DESCRI","TM1_DESUNI","P","S","SX5","1","xFILIAL(""SX5"")+""62""+M->TM1_UNIDAD","","S"
"TM2_CODMED","001","TM1->TM1_NOMEDI","TM2_NOMEDI","P","S","TM1","1","xFILIAL(""TM1"")+M->TM2_CODMED","","S"
"TM2_CODMED","002","TM1->TM1_UNIDAD","TM2_UNIDAD","P","S","TM1","1","xFILIAL(""TM1"")+M->TM2_CODMED","","S"
"TM2_CODMED","003","SX5->X5_DESCRI","TM2_DESUNI","P","S","SX5","1","xFILIAL(""SX5"")+""62""+M->TM2_UNIDAD","","S"
"TM3_CODMED","001","TM1->TM1_NOMEDI","TM3_NOMEDI","P","S","TM1","1","xFILIAL(""TM1"")+M->TM3_CODMED","","S"
"TM5_CODRES","001","TMU->TMU_RESULT","TM5_RESULT","P","S","TMU","1","xFILIAL(""TMU"")+M->TM5_CODRES","","S"
"TM5_EXAME","001","TM4->TM4_NOMEXA","TM5_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TM5_EXAME","","S"
"TM5_NUMFIC","001","TM0->TM0_NOMFIC","TM5_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TM5_NUMFIC","","S"
"TM8_EXAME","001","TM4->TM4_NOMEXA","TM8_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TM8_EXAME","","S"
"TM9_EQPTO","001","TM7->TM7_NOEQTO","TM9_NOEQTO","P","S","TM7","1","xFILIAL(""TM7"")+M->TM9_EQPTO","","S"
"TMB_AGENTE","001","TMA->TMA_NOMAGE","TMB_NOMAGE","P","S","TMA","1","xFILIAL(""TMA"")+M->TMB_AGENTE","","S"
"TMB_EXAME","001","TM4->TM4_NOMEXA","TMB_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TMB_EXAME","","S"
"TMB_UNIDAD","001","SX5->X5_DESCRI","TMB_DESUNI","P","S","SX5","1","xFILIAL(""SX5"")+""62""+M->TMB_UNIDAD","","S"
"TMC_AGENTE","001","TMA->TMA_NOMAGE","TMC_NOMAGE","P","S","TMA","1","xFILIAL(""TMA"")+M->TMC_AGENTE","","S"
"TMD_EXAME","001","TM4->TM4_NOMEXA","TMD_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TMD_EXAME","","S"
"TMD_LOJA","001","TMD->TMD_NREDUZ","TMD_NREDUZ","P","S","SA2","1","xFILIAL(""SA2"")+M->TMD_FORNEC+M->TMD_LOJA","","S"
"TMF_NUMFIC","001","TM0->TM0_NOMFIC","TMF_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMF_NOMFIC","","S"
"TMF_RESTRI","001","TME->TME_NOMRES","TMF_NOMRES","P","S","TME","1","xFILIAL(""TME"")+M->TMF_RESTRI","","S"
"TMJ_EXAME","001","TM4->TM4_NOMEXA","TMJ_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TMJ_EXAME","","S"
"TMJ_MOTIVO","001","TMS->TMS_NOMOTI","TMJ_NOMOTI","P","S","TMS","1","xFILIAL(""TMS"")+M->TMJ_MOTIVO","","S"
"TMJ_NUMFIC","001","TM0->TM0_NOMFIC","TMJ_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMJ_NUMFIC","","S"
"TMJ_NUMFIC","002","TM0->TM0_MAT","TMJ_MAT","P","S","TM0","1","xFILIAL(""TM0"")+M->TMJ_NUMFIC","","S"
"TML_CALEND","001","SH7->H7_DESCRI","TML_DESCRI","P","S","SH7","1","xFILIAL(""SH7"")+M->TML_CALEND","","S"
"TML_CODUSU","001","TMK->TMK_NOMUSU","TML_NOMUSU","P","S","TMK","1","xFILIAL(""TMK"")+M->TML_CODUSU","","S"
"TMN_CODPRO","001","TMO->TMO_NOMPRO","TMN_NOMPRO","P","S","TMO","1","xFILIAL(""TMO"")+M->TMN_CODPRO","","S"
"TMN_CODPRO","002","TM0->TM0_NOMFIC","TMN_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMN_NUMFIC","","S"
"TMN_NUMFIC","001","TM0->TM0_NOMFIC","TMN_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMN_NUMFIC","","S"
"TMT_ACIDEN","001","TNC->TNC_DESACI","TMT_DESACI","P","S","TNC","1","xFILIAL(""TNC"")+M->TMT_ACIDEN","","S"
"TMT_CID","001","TMR->TMR_DOENCA","TMT_DOENCA","P","S","TMR","1","xFILIAL(""TMR"")+M->TMT_CID","","S"
"TMT_CID2","001","TMR->TMR_DOENCA","TMT_DOENC2","P","S","TMR","1","xFILIAL(""TMR"")+M->TMT_CID2","","S"
"TMT_CODUSU","001","TMK->TMK_NOMUSU","TMT_NOMUSU","P","S","TMK","1","xFILIAL(""TMK"")+M->TMT_CODUSU","","S"
"TMT_NUMFIC","001","TM0->TM0_NOMFIC","TMT_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMT_NUMFIC","","S"
"TMV_CODUSU","001","TMK->TMK_NOMUSU","TMV_NOMUSU","P","S","TMK","1","xFILIAL(""TMK"")+M->TMV_CODUSU","","S"
"TMV_CODUSU","002","TML->TML_CALEND","TMV_CALEND","P","S","TML","2","xFILIAL(""TML"")+M->TMV_CODUSU","","S"
"TMV_EXAME","001","TM4->TM4_NOMEXA","TMV_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TMV_EXAME","","S"
"TMV_MOTIVO","001","TMS->TMS_NOMOTI","TMV_NOMOTI","P","S","TMS","1","xFILIAL(""TMS"")+M->TMV_MOTIVO","","S"
"TMW_CODUSU","001","TMK->TMK_NOMUSU","TMW_NOMUSU","P","S","TMK","1","xFILIAL(""TMK"")+M->TMW_CODUSU","","S"
"TMY_CODUSU","001","TMK->TMK_NOMUSU","TMY_NOMUSU","P","S","TMK","1","xFILIAL(""TMK"")+M->TMY_CODUSU","","S"
"TMY_NUMFIC","001","TM0->TM0_NOMFIC","TMY_NOMFIC","P","S","TM0","1","xFILIAL(""TM0"")+M->TMY_NUMFIC","","S"
"TN0_AGENTE","001","TMA->TMA_NOMAGE","TN0_NOMAGE","P","S","TMA","1","xFILIAL(""TMA"")+M->TN0_AGENTE","","S"
"TN0_CC","001","IF(ALLTRIM(M->TN0_CC) = ""*"", M->TN0_DESCCC := ""TODOS"" ,SUBSTR(SI3->I3_DESC,1,15))","TN0_DESCCC","P","S","SI3","1","xFILIAL(""SI3"")+M->TN0_CC","","S"
"TN0_CODAMB","001","TNE->TNE_NOME","TN0_NOMAMB","P","S","TNE","1","xFILIAL(""TNE"")+M->TN0_CODAMB","","S"
"TN0_CODFUN","001","IF(ALLTRIM(M->TN0_CODFUN) = ""*"", M->TN0_DESCFU := ""TODAS"" ,SUBSTR(SRJ->RJ_DESC,1,15))","TN0_DESCFU","P","S","SRJ","1","xFILIAL(""SRJ"")+M->TN0_CODFUN","","S"
"TN0_CODTAR","001","IF(ALLTRIM(M->TN0_CODTAR) = ""*"", M->TN0_NOMTAR := ""TODAS"" , SUBSTR(TN5->TN5_NOMTAR,1,15))","TN0_NOMTAR","P","S","TN5","1","xFILIAL(""TN5"")+M->TN0_CODTAR","","S"
"TN0_FONTE","001","TN7->TN7_NOMFON","TN0_NOMFON","P","S","TN7","1","xFILIAL(""TN7"")+M->TN0_FONTE","","S"
"TN1_AGENTE","001","TMA->TMA_NOMAGE","TN1_NOMAGE","P","S","TMA","1","xFILIAL(""TMA"")+M->TN1_AGENTE","","S"
"TN2_AGENTE","001","TMA->TMA_NOMAGE","TN2_NOMAGE","P","S","TMA","1","xFILIAL(""TMA"")+M->TN2_AGENTE","","S"
"TN2_EXAME","001","TM4->TM4_NOMEXA","TN2_NOMEXA","P","S","TM4","1","xFILIAL(""TM4"")+M->TN2_EXAME","","S"
"TN2_NUMRIS","001","TN0->TN0_AGENTE","TN2_AGENTE","P","S","TN0","1","xFILIAL(""TN0"")+M->TN2_NUMRIS","","S"
